chapter,chapter_url,pdf_name,pdf_url,local_path
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 04 Div 05, Condominium Conversion Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art04Division05.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art04Division05.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 01, Adoption and Applicability of the Building Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 02, Additions and Modifications to Chapter 2 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division02.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division02.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 03, Additions and Modifications to Chapter 3 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division03.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division03.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 04, Additions and Modifications to Chapter 4 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division04.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division04.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 05, Additions and Modifications to Chapter 5 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division05.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division05.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 06, Additions and Modifications to Chapter 6 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division06.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division06.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 07, Additions and Modifications to Chapter 7 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division07.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division07.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\city_clerk_administrative_guidelines.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 08, Additions and Modifications to Chapter 8 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division08.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division08.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 09, Additions and Modifications to Chapter 9 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division09.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division09.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 10, Additions and Modifications to Chapter 10 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division10.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division10.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 11, Additions and Modifications to Chapter 11 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division11.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division11.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 12, Additions and Modifications to Chapter 12 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division12.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division12.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 13, Additions and Modifications to Chapter 13 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division13.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division13.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 14, Additions and Modifications to Chapter 14 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division14.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division14.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 15, Additions and Modifications to Chapter 15 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division15.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division15.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 16, Additions and Modifications to Chapter 16 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division16.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division16.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 17, Additions and Modifications to Chapter 17 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division17.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division17.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 18, Additions and Modifications to Chapter 18 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division18.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division18.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 19, Additions and Modifications to Chapter 19 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division19.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division19.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 20, Additions and Modifications to Chapter 20 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division20.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division20.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 21, Additions and Modifications to Chapter 21 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division21.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division21.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 22, Additions and Modifications to Chapter 22 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division22.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division22.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 23, Additions and Modifications to Chapter 23 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division23.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division23.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 24, Additions and Modifications to Chapter 24 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division24.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division24.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 25, Additions and Modifications to Chapter 25 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division25.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division25.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 26, Additions and Modifications to Chapter 26 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division26.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division26.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 27, Additions and Modifications to Chapter 27 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division27.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division27.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 28, Additions and Modifications to Chapter 28 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division28.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division28.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 29, Additions and Modifications to Chapter 29 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division29.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division29.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 30, Additions and Modifications to Chapter 30 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division30.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division30.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 31, Additions and Modifications to Chapter 31 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division31.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division31.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 32, Additions and Modifications to Chapter 32 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division32.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division32.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 33, Additions and Modifications to Chapter 33 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division33.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division33.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 34, Additions and Modifications to Chapter 34 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division34.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division34.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 35, Additions and Modifications to Chapter 35 of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division35.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division35.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 36, Additions and Modifications to Appendix Chapters of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division36.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division36.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 37, Additional Building Regulations for Archaic Materials and Methods of Construction",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division37.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division37.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 38, Additions and Modifications to Appendix O of the California Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division38.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division38.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 39, Automated External Defibrillators",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division39.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division39.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 05 Div 40, Housing Accessibility Program",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art05Division40.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art05Division40.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 06 Div 01, Adoption and Applicability of the Electrical Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art06Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art06Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 06 Div 02, Local Additions to the Electrical Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art06Division02.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art06Division02.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 07 Div 01, Adoption and Applicability of the Plumbing Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art07Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art07Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 07 Div 02, Local Additions to General Plumbing Standards",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art07Division02.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art07Division02.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 07 Div 03, Additional Plumbing Regulations for Water and Energy Conservation",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art07Division03.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art07Division03.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 07 Div 04, Other Water-Conserving Plumbing Materials",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art07Division04.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art07Division04.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 08 Div 01, Adoption and Applicability of the Mechanical Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art08Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art08Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 01, Adoption and Applicability of the Residential Building Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 02, Additions and Modifications to Chapter 2 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division02.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division02.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 03, Additions and Modifications to Chapter 3 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division03.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division03.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 04, Additions and Modifications to Chapter 4 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division04.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division04.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 06, Additions and Modifications to Chapter 6 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division06.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division06.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 08, Additions and Modifications to Chapter 8 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division08.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division08.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 09, Additions and Modifications to Chapter 9 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division09.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division09.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 09 Div 45, Addition to Chapter 45 of the California Residential Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art09Division45.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art09Division45.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 10 Div 1, Adoption and Applicability of the Green Building Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art10Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art10Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 10 Div 4, Local Additions and Modifications to the California Green Building Regulations - Residential",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art10Division04.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art10Division04.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\city_clerk_administrative_guidelines.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap14 Art 10 Div 5, Local Additions and Modifications to the California Green Building Regulations - Non Residential",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art10Division05.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art10Division05.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 01, Adoption and Applicability of the Existing Building Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 02, Additions and Modifications to Chapter 2 of the California Existing Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division02.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division02.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 03, Additions and Modifications to Chapter 3 of the California Existing Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division03.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division03.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 04, Additions and Modifications to Chapter 4 of the California Existing Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division04.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division04.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 05, Additions and Modifications to Chapter 5 of the California Existing Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division05.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division05.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 11 Div 17, Additions and Modifications to Appendix Chapter A1 of the California Existing Building Code",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art11Division17.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art11Division17.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,"Chap 14 Art 12 Div 01, Building Energy Benchmarking",http://docs.sandiego.gov/municode/MuniCodeChapter14/Ch14Art12Division01.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\Ch14Art12Division01.pdf
"Chapter 14, General Regulations",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-14,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_14_General_Regulations\city_clerk_administrative_guidelines.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 01 Div 01, General Provisions for Planned Districts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art01Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art01Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 01 Div 02, Permits and Procedures for Planned Districts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art01Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art01Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 01 Div 03, Zones for Planned Districts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art01Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art01Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 01 Div 04, General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art01Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art01Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 02 Div 01, Barrio Logan - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art02Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art02Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 02 Div 02, Barrio Logan - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art02Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art02Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 02 Div 03, Barrio Logan - Zoning and Subdistricts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art02Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art02Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 02 Div 04, Barrio Logan - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art02Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art02Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 03 Div 01, Carmel Valley - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art03Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art03Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 03 Div 02, Carmel Valley - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art03Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art03Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 03 Div 03, Carmel Valley - Zones",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art03Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art03Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 03 Div 04, Carmel Valley - General Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art03Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art03Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 04 Div 01, Cass Street - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art04Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art04Division01.pdf
